30000.0;1993.73322096;1254.41568162;0.761444125933;0.113238615411;6.87370859572e-05;0.0138442887652;49.6501388572;
30000.0;1989.5317629;1254.18298606;0.76144533132;0.113062310255;6.86429087691e-05;0.0137976478196;49.7497179713;
30000.0;1985.33030485;1253.94953612;0.761446234328;0.112885985528;6.85486984229e-05;0.0137510753215;49.8497003472;
30000.0;1981.1288468;1253.71532749;0.761446832016;0.112709641047;6.84544547164e-05;0.0137045712678;49.9500884621;
30000.0;1976.92738875;1253.48035585;0.761447121415;0.112533276627;6.83601774463e-05;0.0136581356554;50.050884814;
30000.0;1972.72593069;1253.24461683;0.76144709953;0.112356892084;6.82658664085e-05;0.0136117684812;50.1520919215;
30000.0;1968.52447264;1253.00810605;0.761446763336;0.112180487234;6.8171521398e-05;0.0135654697425;50.2537123241;
30000.0;1964.32301459;1252.77081907;0.76144610978;0.112004061888;6.80771422086e-05;0.0135192394364;50.3557485826;
30000.0;1960.12155654;1252.53275142;0.761445135779;0.111827615862;6.79827286335e-05;0.0134730775603;50.4582032791;
30000.0;1955.92009848;1252.29389859;0.761443838222;0.111651148968;6.78882804647e-05;0.0134269841118;50.5610790176;
30000.0;1951.71864043;1252.05425606;0.761442213969;0.111474661016;6.77937974933e-05;0.0133809590885;50.6643784236;
30000.0;1947.51718238;1251.81381924;0.761440259849;0.11129815182;6.76992795095e-05;0.0133350024882;50.768104145;
30000.0;1943.31572433;1251.57258352;0.761437972662;0.111121621188;6.76047263025e-05;0.0132891143087;50.8722588518;
30000.0;1939.11426627;1251.33054425;0.761435349177;0.110945068931;6.75101376604e-05;0.0132432945481;50.9768452367;
30000.0;1934.91280822;1251.08769675;0.761432386134;0.110768494858;6.74155133706e-05;0.0131975432045;51.0818660154;
30000.0;1930.71135017;1250.84403629;0.761429080241;0.110591898776;6.73208532192e-05;0.0131518602762;51.1873239262;
30000.0;1926.50989212;1250.59955812;0.761425428175;0.110415280495;6.72261569915e-05;0.0131062457617;51.293221731;
30000.0;1922.30843407;1250.35425743;0.761421426583;0.11023863982;6.71314244719e-05;0.0130606996594;51.3995622154;
30000.0;1918.10697601;1250.10812939;0.761417072078;0.110061976557;6.70366554436e-05;0.013015221968;51.5063481885;
30000.0;1913.90551796;1249.86116912;0.761412361244;0.109885290513;6.69418496887e-05;0.0129698126864;51.6135824836;
30000.0;1909.70405991;1249.61337172;0.761407290631;0.109708581491;6.68470069887e-05;0.0129244718135;51.7212679584;
30000.0;1905.50260186;1249.36473221;0.761401856758;0.109531849297;6.67521271238e-05;0.0128791993484;51.829407495;
30000.0;1901.3011438;1249.11524562;0.76139605611;0.109355093732;6.66572098731e-05;0.0128339952903;51.9380040007;
30000.0;1897.09968575;1248.86490692;0.76138988514;0.109178314601;6.6562255015e-05;0.0127888596385;52.0470604076;
30000.0;1892.8982277;1248.61371102;0.761383340267;0.109001511703;6.64672623265e-05;0.0127437923926;52.1565796733;
30000.0;1888.69676965;1248.36165283;0.761376417879;0.108824684842;6.63722315838e-05;0.0126987935522;52.2665647812;
30000.0;1884.49531159;1248.10872718;0.761369114327;0.108647833816;6.6277162562e-05;0.012653863117;52.3770187406;
30000.0;1880.29385354;1247.85492888;0.76136142593;0.108470958426;6.61820550352e-05;0.012609001087;52.487944587;
30000.0;1876.09239549;1247.60025272;0.761353348972;0.108294058471;6.60869087764e-05;0.0125642074622;52.5993453826;
30000.0;1871.89093744;1247.3446934;0.761344879702;0.108117133748;6.59917235575e-05;0.0125194822429;52.7112242162;
30000.0;1867.68947938;1247.08824561;0.761336014336;0.107940184056;6.58964991494e-05;0.0124748254293;52.8235842039;
30000.0;1863.48802133;1246.830904;0.761326749053;0.107763209191;6.58012353221e-05;0.012430237022;52.9364284894;
30000.0;1859.28656328;1246.57266316;0.761317079998;0.107586208948;6.57059318441e-05;0.0123857170216;53.0497602438;
30000.0;1855.08510523;1246.31351767;0.761307003278;0.107409183124;6.56105884833e-05;0.0123412654288;53.1635826665;
30000.0;1850.88364717;1246.05346203;0.761296514967;0.107232131513;6.55152050062e-05;0.0122968822446;53.2778989851;
30000.0;1846.68218912;1245.79249071;0.761285611102;0.107055053908;6.54197811783e-05;0.0122525674702;53.3927124561;
30000.0;1842.48073107;1245.53059815;0.761274287681;0.106877950103;6.5324316764e-05;0.0122083211066;53.5080263648;
30000.0;1838.27927302;1245.26777875;0.761262540669;0.106700819889;6.52288115268e-05;0.0121641431553;53.6238440261;
30000.0;1834.07781497;1245.00402683;0.761250365991;0.106523663059;6.51332652288e-05;0.0121200336177;53.7401687842;
30000.0;1829.87635691;1244.73933671;0.761237759536;0.106346479404;6.50376776312e-05;0.0120759924957;53.8570040137;
30000.0;1825.67489886;1244.47370264;0.761224717155;0.106169268712;6.49420484939e-05;0.012032019791;53.9743531193;
30000.0;1821.47344081;1244.20711883;0.761211234662;0.105992030775;6.48463775758e-05;0.0119881155056;54.0922195365;
30000.0;1817.27198276;1243.93957946;0.761197307831;0.10581476538;6.47506646348e-05;0.0119442796417;54.2106067317;
30000.0;1813.0705247;1243.67107865;0.7611829324;0.105637472315;6.46549094275e-05;0.0119005122015;54.329518203;
30000.0;1808.86906665;1243.40161048;0.761168104065;0.105460151367;6.45591117093e-05;0.0118568131875;54.4489574799;
30000.0;1804.6676086;1243.13116899;0.761152818486;0.105282802324;6.44632712347e-05;0.0118131826023;54.5689281243;
30000.0;1800.46615055;1242.85974816;0.761137071283;0.10510542497;6.43673877568e-05;0.0117696204488;54.6894337306;
