10.57;1.05;2.06;-3936.0;
7.3;1.23;0.0;-2286.0;
11.4;0.94;1.84;-3992.0;
7.16;0.5;0.4;-2313.0;
6.83;0.45;0.12;-2127.0;
6.79;0.49;0.11;-2105.0;
7.3;1.23;0.0;-5379.0;
7.03;0.46;0.14;-2184.0;
