30000.0;673.15;1124.05001399;0.725758298033;0.0558690673033;3.60726290592e-05;0.00262237612899;137.557037148;
30000.0;672.25;1123.99243767;0.725735818135;0.0558289650461;3.60474663933e-05;0.00261723591994;137.731054807;
30000.0;671.35;1123.93555953;0.725713691064;0.0557888697818;3.60223024053e-05;0.00261209964996;137.905544323;
30000.0;670.45;1123.87938495;0.725691919861;0.055748781598;3.59971371389e-05;0.00260696732161;138.080507725;
30000.0;669.55;1123.82391934;0.725670507585;0.0557087005832;3.59719706382e-05;0.00260183893745;138.255947055;
30000.0;668.65;1123.76916815;0.725649457318;0.0556686268267;3.59468029478e-05;0.00259671450007;138.431864368;
30000.0;667.75;1123.71513687;0.725628772157;0.0556285604185;3.59216341126e-05;0.00259159401207;138.608261732;
30000.0;666.85;1123.66183099;0.725608455223;0.0555885014493;3.58964641783e-05;0.00258647747603;138.785141223;
30000.0;665.95;1123.60925609;0.725588509654;0.0555484500107;3.58712931905e-05;0.00258136489459;138.962504936;
30000.0;665.05;1123.55741775;0.725568938608;0.0555084061954;3.58461211957e-05;0.00257625627036;139.140354972;
30000.0;664.15;1123.50632159;0.725549745265;0.0554683700963;3.58209482408e-05;0.00257115160598;139.31869345;
30000.0;663.25;1123.45597326;0.725530932825;0.0554283418077;3.57957743729e-05;0.0025660509041;139.497522499;
30000.0;662.35;1123.40637847;0.725512504506;0.0553883214245;3.57705996397e-05;0.00256095416738;139.676844261;
30000.0;661.45;1123.35754295;0.725494463549;0.0553483090424;3.57454240896e-05;0.00255586139848;139.856660893;
30000.0;660.55;1123.30947246;0.725476813214;0.0553083047579;3.57202477711e-05;0.0025507726001;140.036974561;
30000.0;659.65;1123.26217282;0.725459556784;0.0552683086687;3.56950707335e-05;0.00254568777491;140.217787449;
30000.0;658.75;1123.21564985;0.72544269756;0.055228320873;3.56698930264e-05;0.00254060692564;140.399101752;
30000.0;657.85;1123.16990945;0.725426238865;0.0551883414699;3.56447146998e-05;0.00253553005499;140.580919676;
30000.0;656.95;1123.12495753;0.725410184045;0.0551483705597;3.56195358045e-05;0.0025304571657;140.763243446;
30000.0;656.05;1123.08080004;0.725394536465;0.0551084082433;3.55943563915e-05;0.0025253882605;140.946075296;
30000.0;655.15;1123.03744298;0.725379299512;0.0550684546226;3.55691765125e-05;0.00252032334215;141.129417474;
30000.0;654.25;1122.99489238;0.725364476595;0.0550285098004;3.55439962196e-05;0.00251526241341;141.313272246;
30000.0;653.35;1122.95315431;0.725350071146;0.0549885738805;3.55188155654e-05;0.00251020547706;141.497641886;
30000.0;652.45;1122.91223488;0.725336086615;0.0549486469675;3.54936346032e-05;0.00250515253589;141.682528687;
30000.0;651.55;1122.87214024;0.725322526478;0.054908729167;3.54684533866e-05;0.0025001035927;141.867934953;
30000.0;650.65;1122.83287658;0.725309394231;0.0548688205856;3.54432719698e-05;0.0024950586503;142.053863004;
30000.0;649.75;1122.79445012;0.725296693394;0.0548289213308;3.54180904076e-05;0.00249001771152;142.240315174;
30000.0;648.85;1122.75686714;0.725284427506;0.054789031511;3.53929087553e-05;0.0024849807792;142.42729381;
30000.0;647.95;1122.72013394;0.725272600132;0.0547491512358;3.53677270687e-05;0.00247994785619;142.614801276;
30000.0;647.05;1122.68425688;0.72526121486;0.0547092806156;3.53425454042e-05;0.00247491894536;142.80283995;
30000.0;646.15;1122.64924234;0.725250275297;0.0546694197618;3.53173638187e-05;0.00246989404957;142.991412222;
30000.0;645.25;1122.61509676;0.725239785076;0.054629568787;3.52921823698e-05;0.00246487317172;143.180520502;
30000.0;644.35;1122.5818266;0.725229747854;0.0545897278046;3.52670011155e-05;0.00245985631472;143.37016721;
30000.0;643.45;1122.5494384;0.725220167308;0.0545498969291;3.52418201145e-05;0.00245484348148;143.560354786;
30000.0;642.55;1122.51793869;0.725211047142;0.054510076276;3.52166394259e-05;0.00244983467493;143.751085681;
30000.0;641.65;1122.48733409;0.725202391082;0.0544702659621;3.51914591096e-05;0.002444829898;143.942362364;
30000.0;640.75;1122.45763123;0.725194202877;0.0544304661049;3.5166279226e-05;0.00243982915367;144.134187319;
30000.0;639.85;1122.4288368;0.7251864863;0.0543906768232;3.51410998361e-05;0.00243483244489;144.326563045;
30000.0;638.95;1122.40095753;0.725179245151;0.0543508982368;3.51159210015e-05;0.00242983977465;144.519492058;
30000.0;638.05;1122.3740002;0.725172483251;0.0543111304668;3.50907427843e-05;0.00242485114594;144.71297689;
30000.0;637.15;1122.34797161;0.725166204447;0.054271373635;3.50655652474e-05;0.00241986656178;144.907020086;
30000.0;636.25;1122.32287864;0.725160412609;0.0542316278646;3.50403884542e-05;0.00241488602519;145.101624212;
30000.0;635.35;1122.29872819;0.725155111634;0.05419189328;3.50152124688e-05;0.00240990953921;145.296791847;
30000.0;634.45;1122.27552721;0.725150305443;0.0541521700065;3.49900373559e-05;0.00240493710689;145.492525587;
30000.0;633.55;1122.25328269;0.725145997982;0.0541124581708;3.49648631808e-05;0.0023999687313;145.688828045;
30000.0;632.65;1122.23200168;0.725142193221;0.0540727579006;3.49396900095e-05;0.00239500441551;145.885701852;
30000.0;631.75;1122.21169127;0.725138895158;0.0540330693247;3.49145179086e-05;0.00239004416263;146.083149652;
30000.0;630.85;1122.19235859;0.725136107814;0.0539933925734;3.48893469454e-05;0.00238508797576;146.281174112;
30000.0;629.95;1122.17401082;0.725133835238;0.053953727778;3.48641771879e-05;0.00238013585803;146.47977791;
30000.0;629.05;1122.1566552;0.725132081504;0.0539140750708;3.48390087047e-05;0.00237518781257;146.678963744;
